"date","rupee_per_yen","rupee_per_yuan","rupee_per_euro","rupee_per_pound","yen_per_euro","yen_per_pound","franc_per_euro","franc_per_pound"
2005-01-25,110.324750924904,102.499453313854,112.371221913261,115.231947137866,101.854951831933,104.447955850181,95.9776733387191,98.421054717369
2005-01-26,111.675666242352,102.499453313854,113.472900559469,116.381362173402,101.609333866177,104.2137164607,95.8489604119845,98.3056969607038
2005-01-27,111.405002969831,102.499453313854,113.047843444003,116.585290647449,101.474655922425,104.649959642316,95.740190146135,98.7360532919684
2005-01-28,111.107382169609,102.522935433743,113.08241877044,116.513102699991,101.777592597597,104.86531175951,95.8847917833065,98.7937357008143
2005-01-31,110.847541388683,102.382042714411,113.065649796737,116.352983914787,102.001044299464,104.966679871409,96.0105887649372,98.8020544727662
2005-02-01,110.594233478745,102.522935433743,112.943592813229,116.154600845529,102.1243054548,105.027719069867,96.2589774807017,98.9956386951424
2005-02-02,109.505226134961,101.630614877975,111.943372618599,115.351962608937,102.226511527982,105.339230537517,96.3409398841274,99.274447743209
2005-02-03,109.031889407544,101.677579117752,111.513218037199,115.276535476858,102.275782473494,105.727357476099,96.5686499834546,99.8276222470459
2005-02-04,110.027141311385,101.771507597307,111.340615654646,115.65913584557,101.193773034186,105.118732039258,96.5704353571087,100.316070968013
2005-02-07,109.097679312405,101.865436076861,110.115745267405,114.273515163716,100.933169212596,104.744221768907,96.7097669825956,100.361351566281
2005-02-08,108.594393304138,102.335078474634,110.710032289913,114.572083608338,101.948202776777,105.504603066808,96.635021032222,100.006074248124
2005-02-09,108.498943395825,102.429006954188,110.933009162322,114.751348692845,102.243400433512,105.762641645467,96.4792443931957,99.8000820367722
2005-02-10,108.802383798486,102.56989967352,111.823450012639,115.688362124984,102.776654434106,106.328885531821,96.4577133568598,99.7915452556243
2005-02-11,108.790441625323,102.616863913297,111.71832893739,115.444369977176,102.691309335935,106.116280302243,96.3866862121924,99.6013847485162
2005-02-14,109.47964005365,102.475971193965,112.579639707531,116.873671516666,102.831576403029,106.753795919856,96.298343668842,99.9713715090031
2005-02-15,110.148576921469,102.640346033186,112.803653958972,116.918813405128,102.41045060382,106.146458422686,96.0377813313996,99.5413095342844
2005-02-16,108.799716496289,102.499453313854,112.718207313641,116.053840684782,103.601563444778,106.66741092909,95.8796041639523,98.7169382103597
2005-02-17,109.101745196034,102.56989967352,113.568250001192,117.184865419524,104.093889421414,107.408790949188,95.8393006856182,98.8913323277196
2005-02-18,108.926928651735,102.687310272963,113.628726019056,117.31281462775,104.316469238157,107.698634377938,95.7563972750515,98.8610264015933
2005-02-22,110.284789228248,102.452489074077,114.712836790469,117.9278335716,104.015102711087,106.930279684838,95.2114060819862,97.8798464470322
2005-02-23,109.383532201849,102.405524834299,114.469585318662,117.713251747786,104.649742986382,107.615149536921,95.2249072733174,97.9232470469706
2005-02-24,108.816668470488,102.311596354745,114.338615222206,117.839679048903,105.074541271418,108.291937903669,95.6368385698594,98.5652514718865
2005-02-25,109.123615054711,102.405524834299,114.356918403978,118.225692736723,104.795756946509,108.341070516633,95.5235429207543,98.7551710214621
2005-02-28,110.02748223956,102.311596354745,114.936068039346,118.734086160612,104.461236138348,107.913117471956,95.2649177323113,98.4129102645111
