"date","yuan_rolling_vol","rupee_rolling_vol","yen_rolling_vol","franc_rolling_vol","euro_rolling_vol","pound_rolling_vol"
2015-12-03,0.0019473282016863,0.00331230075958788,0.00387270095472916,0.00740873458544367,0.00874896738084842,0.00526870340840282
2015-12-04,0.00194762882310956,0.00333815359607379,0.00387404552318261,0.00741678515816427,0.00874907817103957,0.00527673081882012
2015-12-07,0.00200675520914637,0.00320039911957573,0.0038025321241977,0.00701348084903136,0.00817115070599375,0.00524119139290113
2015-12-08,0.00198944880189331,0.00318857148706206,0.00372582618186208,0.00716347163208652,0.00796836617911813,0.0052708421726213
2015-12-09,0.00200419141760564,0.00317466649079332,0.00409738610196941,0.00726602036323089,0.00816456931410535,0.00569108827602378
2015-12-10,0.00201179085977407,0.00319439682876134,0.004046505019451,0.00725187001579108,0.00818359951310276,0.00566906878670243
2015-12-11,0.00205213233761929,0.00327514085847338,0.0041085887356717,0.00734037889310754,0.00823498118766183,0.00568961161597011
2015-12-14,0.00204468709546116,0.00308256161092271,0.00404917145390399,0.00722562536207569,0.00805927777354312,0.00576579965508668
2015-12-15,0.00165111999593922,0.00323417581832391,0.00432268509256014,0.00738342047220054,0.00817143469153926,0.00551959228622184
2015-12-16,0.00165819670560979,0.00327320205386898,0.00433145554102158,0.00749882030736054,0.0081843386102113,0.00552373000832668
2015-12-17,0.00165611179303359,0.00338381935851777,0.00445420551347774,0.00780327463495941,0.00837832667299235,0.0057255835627549
2015-12-18,0.00162804056041327,0.00337758827365765,0.00503450980155509,0.00785267568971534,0.00829691886335947,0.00576407158554733
2015-12-21,0.001494483524012,0.00321413323764462,0.00503322491957104,0.00784685847036197,0.00838738669677768,0.005552613701098
2015-12-22,0.00149956196703309,0.00312079734184469,0.00445872990264039,0.00771599118367531,0.00814555894900708,0.0053250159533034
2015-12-23,0.000974288239789591,0.00306537857440887,0.00445818431595134,0.0078321412611547,0.00834822347483754,0.00532486338857835
2015-12-24,0.000969579552678401,0.00302435030012322,0.00451677772596539,0.00782785968214476,0.00830559748427044,0.00543365423337723
2015-12-28,0.000959912283430115,0.00300700412101544,0.00449705003507141,0.00776146877750741,0.0082130282372665,0.00532087949702206
2015-12-29,0.000964965692827374,0.0030446108356056,0.00450245300683074,0.0076825560794885,0.0082578819588917,0.00540425452969021
2015-12-30,0.000969591218974935,0.00305495892514726,0.00450029269563087,0.00770047038328075,0.00825218823256742,0.00544065861398191
2015-12-31,0.00106164788072179,0.003136491399788,0.00445996058397262,0.00789539452935992,0.00819531838001723,0.00550773807161527
2016-01-04,0.0018185744733721,0.00325041333898117,0.00464385959513648,0.00789046412555208,0.00826509441716694,0.00553311277814173
2016-01-05,0.00187294215530089,0.00324021251633194,0.00454711410318586,0.00789815458171188,0.00813235935064702,0.0052757113066928
2016-01-06,0.00203400197774578,0.00328860597600637,0.00455512830058961,0.00785647283819563,0.0079945258451003,0.00511764507026944
2016-01-07,0.00221274295435032,0.00318414481176897,0.00456018403931052,0.00792256237062977,0.00807213398746377,0.00508623326790814
2016-01-08,0.00220943254809792,0.00318600463275218,0.00452577712024482,0.0079272643033914,0.00804391875610441,0.00507301034654249
2016-01-11,0.00238058932765913,0.00318897218038465,0.00448782110353404,0.00786241750314734,0.00801115849936342,0.00505440444028616
2016-01-12,0.00238248544094944,0.00288273221530219,0.00452312069661225,0.00771134323192477,0.00804049745108609,0.00533705811861796
2016-01-13,0.00236269508589716,0.00263500726916738,0.00450049226562291,0.0077460076166279,0.00800975752666163,0.00544405561796463
2016-01-14,0.00238245023168514,0.00312928779922324,0.00449809842357009,0.00774146672472444,0.00796493484290244,0.00543285511154815
2016-01-15,0.00239815406094452,0.00326003366613648,0.00463209028058624,0.00787666285772702,0.00805245687613498,0.00536308891433361
2016-01-19,0.00241582832637436,0.00319186194556607,0.00492180231050314,0.00614937620249649,0.00591179666110541,0.00498391271072798
2016-01-20,0.0024162586264851,0.00326809990237646,0.0051998660476621,0.00614580015287827,0.00590346681017907,0.00496625780237648
2016-01-21,0.00238636942094832,0.00332148657895186,0.00563892039108676,0.00627181809938383,0.00599430048453917,0.00502777536392811
2016-01-22,0.00239166286009793,0.00345896912836663,0.00582168648446787,0.00606654840386377,0.00596839607612359,0.0052939471411114
2016-01-25,0.00239048574734883,0.0034767787794931,0.00563935769435893,0.00587006021757359,0.00567139375367655,0.00473850171304316
2016-01-26,0.00238823545003455,0.00344754461933159,0.00561949823135254,0.00589291703434841,0.00565447550433861,0.00498900829097154
2016-01-27,0.00237088861050512,0.00333679118857359,0.00563392341094531,0.00575735337842839,0.00558505273683552,0.00496630002137042
2016-01-28,0.00237873986897756,0.00334012143781785,0.00562555503079032,0.00583121347949051,0.00576716788466257,0.00515607542229334
2016-01-29,0.00237914545702969,0.00327777719116395,0.0065902807030327,0.00578653941534058,0.00580607714326174,0.00542383219395324
2016-02-01,0.00236634092286458,0.00321491759963544,0.00657998028268687,0.00562564523350492,0.00587108264450127,0.00605782678619667
2016-02-02,0.00235937901545055,0.0030843386254366,0.00652711284495979,0.00513639055767562,0.00541677426292583,0.00591377324701673
2016-02-03,0.00236089958309191,0.00306153798458803,0.00707639627342273,0.0054763683382841,0.00586117481217755,0.00636492780391312
2016-02-04,0.00240009884056549,0.00324363854063485,0.00726655528315914,0.00608781131296402,0.00621066743098689,0.00636764906252855
2016-02-05,0.00239968591030971,0.00327031517399444,0.00728955834326504,0.00602554328357517,0.00627656361570519,0.006412401940483
2016-02-08,0.00239770229189734,0.00324051940125241,0.00750927819382583,0.00595801281329771,0.00601245717495761,0.006380763902024
2016-02-09,0.0023971206338457,0.00324554318043222,0.00756975523393185,0.0065949601732085,0.00621550290055814,0.00633870948723583
2016-02-10,0.0023985723774597,0.0032645676315386,0.00762259006906402,0.00670102411372219,0.00637452611666083,0.00631648895155901
2016-02-11,0.0023985723774597,0.00354541457385786,0.00832473295416288,0.00675610566707194,0.00658282394000245,0.00624610112665237
2016-02-12,0.00238639766421874,0.00368676581345191,0.0086608911048394,0.00685761757027334,0.00696785140445162,0.00622195829360225
2016-02-16,0.00286542194910207,0.00366704690232363,0.0088678936985355,0.0067963657097358,0.00710266596439641,0.00647895881057776
2016-02-17,0.00240874676356559,0.00361655853789512,0.00881406813012241,0.00682982625775015,0.00701367686573775,0.00647428635340656
2016-02-18,0.00240430645155072,0.00361909851274048,0.00882839556713315,0.00675275312646942,0.00697673502297632,0.00648282924291583
2016-02-19,0.00220350148165282,0.00359717317461952,0.00897790620938814,0.00679587580615375,0.00698609651669202,0.00647858155443348
2016-02-22,0.00190857730492456,0.00360066503882189,0.00907700427423999,0.00693718072018639,0.00709595606442697,0.0068510544021309
2016-02-23,0.00192360240440227,0.0036011689148385,0.00916665644666938,0.00699219096598096,0.00708849183673372,0.0069625988038085
2016-02-24,0.00180554268155933,0.0035973380928408,0.0092238800574306,0.00704923557266054,0.00708575986223641,0.00702229260465485
2016-02-25,0.0018064673838384,0.00365862320035608,0.00953125279404352,0.00705727782763083,0.00704100976991498,0.00678785280765398
2016-02-26,0.0018209467189169,0.0036333654222337,0.009718742206023,0.00716799111409962,0.00722611083396155,0.00673552268134049
2016-02-29,0.00177819625564324,0.00371442372565873,0.00978918469267743,0.00716515424330188,0.00731112617282864,0.00679115641335628
2016-03-01,0.00177515648052057,0.00381023792678631,0.00981791554644584,0.00701619440333351,0.00710191223417771,0.00666780543087929
2016-03-02,0.00177048472185013,0.00392379434223257,0.00969110391052918,0.00696157192746015,0.00704019589882123,0.00669725961569319
2016-03-03,0.0018382405049199,0.00382927884991675,0.0095166444268893,0.00704587604589524,0.00725707117350539,0.00681326590842396
2016-03-04,0.00194746640374704,0.00385574605910823,0.0093097933308521,0.00687242364692773,0.00719977663543885,0.00686954063036295
2016-03-07,0.0019736607937453,0.00377981637006312,0.00920475423676596,0.00688993308249715,0.00718985336228353,0.00672896270068081
2016-03-08,0.00198834651054521,0.00386914081145113,0.00929133333478645,0.00690294550766102,0.00719314525204243,0.00669207172135441
2016-03-09,0.00199846696606624,0.00390995943446784,0.00935292832437418,0.00686228368574935,0.00719484759756273,0.00656927428954222
2016-03-10,0.00199814144106225,0.00387103370199587,0.00931416698849931,0.007070493881106,0.00752353253777576,0.00655215311484411
2016-03-11,0.00202051269838134,0.00391008687369948,0.00939016777678634,0.00707582756971304,0.007411908359887,0.0066296417784089
2016-03-14,0.0020280884393325,0.00394130334154764,0.0084456132647069,0.00690667926948305,0.00721083274808693,0.00639407784868742
2016-03-15,0.00206786072325759,0.00397561709553686,0.00846808774210224,0.00690367290953347,0.0071646346819411,0.00627235965662074
2016-03-16,0.00208465628565263,0.00397974147869415,0.0086011987795061,0.00693765900171936,0.00719796990898372,0.00629649586050023
2016-03-17,0.00240141166285398,0.00430980838069418,0.0087132531324866,0.00758388034773541,0.00784610470072454,0.00778678229058788
2016-03-18,0.0023883122903132,0.00427445437622931,0.00859060085685232,0.00717248293600174,0.00749537860655556,0.00779374204117124
2016-03-21,0.00241482694148813,0.0042391140536869,0.00859205808242619,0.00716269973006954,0.00742329525161914,0.00779492210479252
2016-03-22,0.00242797892887275,0.00421380315569206,0.00841992335429875,0.00714181652215552,0.00742189663039247,0.00811568344276903
2016-03-23,0.0024832819271753,0.0042856726313307,0.00845620464961178,0.00647059431149976,0.00715229981272499,0.00816835191802559
2016-03-24,0.00250229718464597,0.00428576809565771,0.00837804143926509,0.00640700329598668,0.00704606434306755,0.00818687408430303
2016-03-25,0.00250281634307968,0.00392329993180645,0.00749770554399406,0.00625461070802343,0.00663501068351942,0.0081848920363569
2016-03-28,0.00250787469595251,0.00389100545803747,0.00723329492840174,0.00621348667780045,0.00637173778295364,0.00834945378733499
2016-03-29,0.00197870491808017,0.00372353333949976,0.00706665169127182,0.00579962380959849,0.00617174287811201,0.00808078031254982
2016-03-30,0.00226162175736935,0.00371740053414136,0.0071443418475846,0.0060433916865124,0.00648937188646145,0.00819392731581262
2016-03-31,0.00228765392715616,0.00364054358069837,0.00710587233495624,0.00608078000709314,0.00647701924543656,0.00819315609417582
2016-04-01,0.00245409557525312,0.00366347423235413,0.00686137700348259,0.0060515471660825,0.00646684855545527,0.00850314673582847
2016-04-04,0.00245428831642114,0.00370727666692768,0.00689645010000565,0.0057397917234085,0.00615157835873128,0.00821031007891285
2016-04-05,0.00244331024219319,0.00388568662462488,0.00689160144835435,0.00565794717971703,0.00615988451820794,0.0082422502995343
2016-04-06,0.00244239143528436,0.00390850042941388,0.00684634687459173,0.00560326805800805,0.00619825035859422,0.00810358821844605
2016-04-07,0.00248133759787404,0.00384970558118144,0.00693160293402263,0.00556110658025695,0.00626609174593878,0.00818262426143268
2016-04-08,0.00247145741349688,0.00386561242378658,0.00668594561883436,0.00532312699497783,0.00599650031249952,0.00812177177687468
2016-04-11,0.00242813160019575,0.00358824106993322,0.00659787367243532,0.00533028398133861,0.00584015979655473,0.00826025676772141
2016-04-12,0.00244148917801502,0.00342000043198059,0.00641979892167917,0.00526995186124399,0.00583138869352423,0.0082591294824083
2016-04-13,0.00248080590884932,0.00341840032613995,0.00657478981332064,0.00574097791851792,0.00620454808257491,0.00815315610340926
2016-04-14,0.00244200024303601,0.00336206646228881,0.00657551506637962,0.00568240249247397,0.00603157772706711,0.00812978495387323
2016-04-15,0.00235687822679953,0.00330272757986508,0.00653393078403101,0.00568003771133692,0.0059786162518669,0.00812227299655841
2016-04-18,0.00233817399066666,0.00329754856294454,0.00654393362381284,0.00561287142005788,0.00597896278437588,0.00814910469874435
2016-04-19,0.00235239582991404,0.00323509376423999,0.00642649806002517,0.00562455261838143,0.00601382694303275,0.00827639570079065
2016-04-20,0.00236717772175907,0.00319177805639894,0.00639945887892699,0.0058193302918853,0.00607682606300335,0.00828294693625496
2016-04-21,0.00240323510207178,0.00330058335528279,0.00639396193402562,0.00566240699884778,0.00568839548936717,0.00825284122091547
2016-04-22,0.00244192340209561,0.00326875679548047,0.00729586964628538,0.00570563706496502,0.00578412819538107,0.00813350204101141
2016-04-25,0.00245657672903592,0.00320885027497757,0.00731826477886441,0.00565592453660181,0.00566441047739211,0.00812335635575945
2016-04-26,0.00242818451508628,0.00322155766747472,0.00725181161196371,0.0056751899881748,0.00569823795345901,0.0079441448015768
2016-04-27,0.00241867630290766,0.00324319355756797,0.0071092222557989,0.00564292832771813,0.00564971059568958,0.00792650589187781
2016-04-28,0.00214497609370961,0.00277762217988192,0.00746727949694363,0.00425428778846415,0.00406201150154166,0.00619579164029804
2016-04-29,0.00213716687309948,0.00267548898442157,0.00791294720918401,0.00457695620496672,0.00444170775333579,0.00621166499182178
2016-05-02,0.00210424137526272,0.00265879248303015,0.00789759880313423,0.00463768579011158,0.00453209050179758,0.00603930219610102
2016-05-03,0.00214731805513115,0.00266722444987264,0.00787232884783173,0.00460181579304089,0.00449006900046773,0.005739666859057
2016-05-04,0.0021021127632633,0.00260223676754709,0.00787587128510013,0.0046228493277306,0.00439444878312176,0.00562273604273542
2016-05-05,0.00210144999131601,0.00261476572930903,0.00789621913559671,0.00508104061439711,0.0046254929965621,0.0056163750681384
2016-05-06,0.00210768169503775,0.00261462234521096,0.00787442911735401,0.00507788409432831,0.00462605939687723,0.0056576174266121
2016-05-09,0.00215188243295806,0.00258092097009193,0.00851013859251836,0.00500199621736112,0.00460183429883129,0.00548868849403361
2016-05-10,0.00215182097303709,0.00258084013720736,0.008666223751653,0.0050815553984717,0.00461172909302376,0.00550209123520035
2016-05-11,0.00191607601329618,0.00257176051039525,0.00867343502133778,0.00472182703758226,0.00424605285460203,0.00533973582132518
2016-05-12,0.00194136245024499,0.00258448941967208,0.0086971135924838,0.00459989038964758,0.00427385877099805,0.00535212784937188
2016-05-13,0.00180687859717398,0.00259913478455578,0.00873226730752729,0.00473284332326444,0.00449114459635296,0.00493711821928675
2016-05-16,0.0018364565026519,0.00245914935886153,0.00863677737046076,0.00473640293018976,0.0045305333631426,0.00487529866984416
2016-05-17,0.00183618970289822,0.00228156181898522,0.00852132746260666,0.004709411279451,0.00453066378592937,0.00461008426683374
2016-05-18,0.00190876157793406,0.00233622311649104,0.00853069041892439,0.00474309888618071,0.00452764021794406,0.00484460307245991
2016-05-19,0.00182073891044007,0.00281188867022376,0.0080368599126108,0.00488113768334622,0.00458039341479989,0.00468670636396561
2016-05-20,0.00182133972747222,0.00277586093895174,0.00809164461260334,0.00485767705417051,0.00456042456119089,0.00489412292843241
